Taxon	Confidence	SubG_GLM_p	SubG_GLM_time_slope	SupG_GLM_p	SupG_GLM_time_slope	Sal_GLM_p	Sal_GLM_time_slope	T_GLM_p	T_GLM_time_slope	SubG_GLM_p_adj	SupG_GLM_p_adj	Sal_GLM_p_adj	T_GLM_p_adj
0b8a4d3450b902ad82643da54e0cf4fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.987233695930274	NA	NA	NA	NA	NA	NA	0.658579078683423	-0.00279562239728535	NA	NA	NA	0.721429621851837
00561300caab046166ac932ac65e9c31	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.999999144868237	0.18264823779969	-0.00226441487015076	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
0277571fd0adc0a998a611e9e4d04dad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.998187755991972	NA	NA	NA	NA	NA	NA	0.182648244263531	0.00124734585278098	NA	NA	NA	0.441124453089317
0395b9b1667b67ed1cdaa9080f6b141f	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__	0.992471035971912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5343343e5c37ab7415616cb4e7f1e62d	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999665550895003	NA	NA	NA	NA	0.658579078683443	0.00207448015953086	NA	NA	NA	NA	0.745258660954181	NA
771b6955f8cc39a97565c95478ba890e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.931581876347902	0.493758228790523	-0.00177410648182235	0.127358957764147	-0.00257406800418935	0.658579078683412	0.000128495063360229	NA	NA	0.72143743013185	0.352134631916777	0.745258660954181	NA
07518936d5a92c937e6268312885e4bd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.857065046311331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b70a2a7113e621b99a7c05572cc03a9f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.994018854572287	0.658579078683432	0.00189816303737211	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
5cb0191f09e102d256a527567eaade40	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.909562005331313	0.182648243248575	-0.00187806009842187	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
5910a779c54cdad212b480334df1830e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.989782264593804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dcbb6498ce71c92d4f9a7c8379a684c8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__	0.929719631344678	NA	NA	0.18264823843701	-0.00914565433100245	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
23e7e9ce96349402275e4bdb5fd3158e	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.985611583892405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536f703fdd3d39f6d470ef431ccfe158	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__; s__	0.997305080276907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3f5bac37415437f7e9a9dfead3692437	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.846470621840752	0.428514829440718	-0.0107620484842355	0.733626090705627	-0.00262778833651173	0.115084461491666	-0.0214636660994151	0.18264824084145	-0.00844095464636735	0.664929794639748	0.788737197828896	0.493852216633925	0.441124453089317
cecdaa6aaa61fe92202d229f326fc0b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0.798829521991873	0.182648240702205	-0.00638769266573973	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
9c1323fefb9fbea0580dff86eed86657	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.978836744296797	NA	NA	NA	NA	0.182648244959931	0.00509588108397033	NA	NA	NA	NA	0.493852216633925	NA
f7d20e30abbf4755ca27205ac10ac356	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.95859534626295	0.111278120443355	-0.00577332933595472	0.251243685337929	-0.00177811790980959	0.103864555446538	-0.00408846375767367	NA	NA	0.332528341082246	0.450461228022979	0.493852216633925	NA
6a9a0637ed771eb0a8848bd927ecf810	k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae	0.999959605730702	NA	NA	NA	NA	0.658579078683426	-0.000287138294295091	NA	NA	NA	NA	0.745258660954181	NA
3cec75cd89981d7a263d52ce9569f829	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.997963512909462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8f526da7e9ab854340ae57b00266bb2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.997742770887951	0.182648243774855	0.000724347595087809	0.0637081487182869	0.00410510649690328	NA	NA	NA	NA	0.332528341082246	0.352134631916777	NA	NA
d887e80a48c192f51b78c27ff1b86930	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__	0.857225694773259	NA	NA	0.182648231445831	-0.00761998942563136	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
596c2be23c024b169b8b1bc8493b40bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.999902531090013	NA	NA	0.182648233725795	0.00706042377817886	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
996175b34e355110e60c029a436252dc	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.99994440194547	NA	NA	0.658579078683424	0.00368884285212363	0.883333927760208	-0.00142578975860583	0.737422285143266	-0.00156426559603855	NA	0.725361203457171	0.919864385729461	0.791949989326395
87e76f1340329cd3c997d0565485b998	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.97996566679929	NA	NA	NA	NA	NA	NA	0.182648238388983	0.00707966215595938	NA	NA	NA	0.441124453089317
45c9bddadf24a30d0a54f34fee791890	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999789071425699	0.182648242631757	0.00339215053145973	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
41a90a75677be714f1de11b3bf67794c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.998532888545819	0.344509805446073	-0.00787764894609269	0.347336133856378	-0.0111908175767553	0.999936200601054	1.38353183043087e-07	NA	NA	0.557039828776127	0.578022444372482	0.999936200601054	NA
b32733b49d5781d678dc38926a837d78	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.858477055678735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4b940cbf280477f1de77d0da072c76e2	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.998372858892038	0.518427991383768	0.000677045695673683	0.577218771509393	0.00106226005004549	0.459549944147504	-0.00369103751215742	NA	NA	0.72143743013185	0.725361203457171	0.745258660954181	NA
db23c54b061561f39c25e67313686f89	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.96239556904466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02e30bfe3f0c7b1a0e9b8edb4e932ed2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.99937745140038	0.340642121105076	0.00517437624865357	0.854968163962266	0.000947485653825237	0.00735740073080286	0.0312243904775866	0.0440435253062018	0.0209137645999533	0.552150831583104	0.891549281094994	0.493852216633925	0.441124453089317
2a5ebfcd5cabcc511d208619514cd028	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.999421065294904	NA	NA	NA	NA	NA	NA	0.658579078683416	0.000253157235726676	NA	NA	NA	0.721429621851837
204439eaa9e0dacc31409622541fe2c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.888308907816206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
97a736d4b0e3fcbcd39fa1bab44e364b	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__	0.702833003873875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5970c9045c47b34bfcef87b64541276e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BA008; g__; s__	0.999999842435768	0.182648231863873	0.00158199116119517	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
50355cd1cab9581c6e5d8bcacc69381a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__	0.93249952408547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bdd648cbb1466275c6b528342debd11e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.997258689729542	NA	NA	NA	NA	0.182648238058688	0.00273394230344328	NA	NA	NA	NA	0.493852216633925	NA
389418b0dff037a071345186c477c3bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.995803717051129	0.768593446903415	0.00235499761784513	0.23737112167879	-0.00756214419826894	0.375426735085981	0.00170291209961075	NA	NA	0.812037843934454	0.431279732323307	0.745258660954181	NA
b820716364fc1de47135eedfb4ca8f24	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__	0.85587870148035	NA	NA	0.182648238114681	0.00574237560785539	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
993763c820047b8d9d4b20e7d3f8037a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__; s__	0.868795148134861	NA	NA	0.182648237860587	0.00599341146032681	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
f92f170c2667b9e97be7f41a25cefda3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.998211345121908	0.265403851738509	-0.0160983293582346	0.537459480485305	0.00438233191847694	0.34259216433532	0.00238369772714409	0.149545218936965	-0.00347516020928046	0.452389785845056	0.725361203457171	0.745258660954181	0.441124453089317
01a5a87f19ffbfa2e211a32f37677494	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.961520075470812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5a295e085824d8bca24e910adc36385f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.782962415488962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9679fc520002d3f3924ef2efd77e97b1	k__Bacteria; p__Bacteroidetes	0.773585665186435	0.658579078683439	-0.00211291834606552	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
22966ced2be82ca31e6eba89b4ddb86c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.997669118641551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c8fc21a5f20b0597a27c8c89146f5bb3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.722048973819293	NA	NA	0.658579078683445	-0.00292766308341187	NA	NA	NA	NA	NA	0.725361203457171	NA	NA
2034357883b8b539f4fefb2fd3b9e38f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.810993376302535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8a7366426b684e5b47d92baf0c09c42	k__Bacteria	0.99999951896875	NA	NA	NA	NA	NA	NA	0.658579078683436	-0.00145328035401433	NA	NA	NA	0.721429621851837
5d7697f603376f3c5d83301222734b8f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.997456557232432	0.182648237924037	-0.00742906757504416	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
067316fec6b56f6d329cea97af6533e2	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.999998688237846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ecfaf06e57c60857033c8b53d277c509	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.919780605187864	NA	NA	NA	NA	0.658579078683468	-0.00268050117649552	NA	NA	NA	NA	0.745258660954181	NA
a709f130de3e3965dd14cb00c1139f88	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.907584459987838	0.182648232127988	0.00126083215491559	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
9fb6ae2d6fe3204fd536a65cb871af35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.971864734752041	0.658579078683451	-0.000305160594026984	0.33293308245164	-0.00340069136686773	NA	NA	NA	NA	0.72143743013185	0.558253748866189	NA	NA
17e454cf81e13ba02a488dde44e5c478	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae	0.999598456963435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a1aa40ec357ec01f09f8526eabd53da1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.993736355228632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
555e2aa28649adf32b2ea4a1abb592d7	k__Bacteria	0.999995302373342	0.182648237780642	0.00189838515867048	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
ae07a21659dffc3148039e21bb97020a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium	0.906733980908851	NA	NA	NA	NA	0.65857907868341	-0.0014802458833383	NA	NA	NA	NA	0.745258660954181	NA
48c7273bf40293980d2d21cd1c5690c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.854257373851526	0.794591683298119	0.000546927060641785	0.18264823228657	0.000801381121804207	0.658579078683448	0.00182857119385591	0.182648234516917	0.00378523880348795	0.831981240738844	0.352134631916777	0.745258660954181	0.441124453089317
f06ada5ec706df1236b11852cb67b1e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__	0.991527359653032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0344e6b37026e7778419df80c1d81882	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.99977149637393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bd8264594f9cb6102f0c96d8357a640a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0.865062887681393	NA	NA	NA	NA	0.182648237642091	-0.0052582528032252	NA	NA	NA	NA	0.493852216633925	NA
a4bed8fc9d1efaeb7a04dd11a7917384	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.99364479954433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0de67641625da7cf069b9fc98c8b763f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	0.960100509487755	0.67716634445438	0.00111804080344611	0.773152189991257	-0.00123047496273345	0.191501767637708	0.00336923062016415	NA	NA	0.735884090601421	0.823950625601721	0.511807215287968	NA
d7a5b458eae98e6f54ea52f4b0476612	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.999968522757371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35d2d7285da4b1b0a745a8d1d078b060	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999999997750876	NA	NA	NA	NA	NA	NA	0.658579078683433	-0.00024748591659432	NA	NA	NA	0.721429621851837
4fbb74e59ce77f1795e4b2eecc3c6e00	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.935954813228186	NA	NA	NA	NA	0.205891722958301	-0.00462463147490756	0.963466958634751	-0.000143208481132161	NA	NA	0.535033508448733	0.975344692596109
1358c0e71170efb38dcf31db774d6d51	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.809227802768362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02e363a5c67400862404b150f04e7623	k__Bacteria	0.999996739233898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
530bc6dd20b3aaeea0571cededb0c250	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.985862569778796	NA	NA	0.182648232129705	0.00661023726950654	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
e403fab1b8aec3c8e3be0b2da797adba	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.708112079352173	0.182648237686538	0.00721369816125532	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
16630a0287b6e145273f510a0487c8e9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.996024836296353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
38fd70e38aee7b605a581e006aec0bbe	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__	0.999807868487303	NA	NA	NA	NA	0.318240928750204	0.00679373520515371	0.595857463445401	-0.00305866467612618	NA	NA	0.712012723410337	0.721429621851837
2215df0378c102ca9a3aa2922fa7cde2	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.999016099386863	NA	NA	0.658579078683436	0.00222269397076007	NA	NA	NA	NA	NA	0.725361203457171	NA	NA
98da08dfffc5463c82ee97b2f681e36a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.994185566457662	0.182648242127114	0.00400618952985314	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
cfcf551c7ea186ceade1571806f8cece	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.92535785887003	NA	NA	NA	NA	NA	NA	0.182648235919242	0.00564861739834426	NA	NA	NA	0.441124453089317
f35be631e16e5482b767d8de7017cc44	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.993978082388203	NA	NA	0.658579078683423	-0.00254150583759457	NA	NA	NA	NA	NA	0.725361203457171	NA	NA
699fe6057d3581b9eef0676fb86c5260	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.999637817887358	NA	NA	NA	NA	NA	NA	0.65857907868344	-0.00101295365737907	NA	NA	NA	0.721429621851837
1c320d4ab1b2b6d282aec69264176610	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.997461821691034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0829f766764b1d2a28b646e592563d00	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.740660645366267	NA	NA	NA	NA	NA	NA	0.658579078683436	-0.00145328035401433	NA	NA	NA	0.721429621851837
b5f0e8f621d8fb082832e735f471388c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.975681798973566	NA	NA	NA	NA	NA	NA	0.658579078683402	-0.00248611897150265	NA	NA	NA	0.721429621851837
cd3e0bf6d72938aaba198da66fede4e6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.99971983019727	NA	NA	0.658579078683423	-0.000571096067387215	0.182648243809393	-0.00191110643159934	NA	NA	NA	0.725361203457171	0.493852216633925	NA
7a509a926ded7a7cf88fecc9bc6d824b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.985154527230613	NA	NA	0.182648231445831	-0.00761998942563136	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
d4d066e1085c54fc0d7cb2a6f23c2071	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa	0.998506648091279	NA	NA	NA	NA	NA	NA	0.658579078683428	-0.00328500792019954	NA	NA	NA	0.721429621851837
b9ee84c309680963796bb6096b587426	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.999918739264584	NA	NA	NA	NA	0.988700445781697	5.28830404521576e-06	0.494106438240223	0.000974370044689234	NA	NA	0.994438439440252	0.721429621851837
6c092ed1bcfe11ca80c1f1da8acd4dfe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.993208885810011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2feaafc55775f0e7cb9c200b5346b75b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.908520275971989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dd9b583a5ae83b39e3678b43ae125b12	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.732526364115786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0d123b6eba7d16d59f8d98c03300c374	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.997254142361589	NA	NA	NA	NA	0.637952871475247	0.00157147321124036	0.548835967023084	0.00134405626481547	NA	NA	0.745258660954181	0.721429621851837
1412bb60906a810eac8c5fffcbaae232	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.987597133855944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e138c03459450bc042f73298faddb42b	k__Bacteria	0.963253264984107	0.0745970217058633	0.00813044400657677	0.657736485972236	0.0027348339564869	0.302784315488789	0.00156399421931435	0.178851906408883	0.00903061911381341	0.332528341082246	0.725361203457171	0.687709374744686	0.441124453089317
b07f5af5e17ac5e630b39459dfb145a3	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Krokinobacter	0.999894682697094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ca9203ffc5a119ea5f389ae31742606c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__orale	0.969700733337452	0.658579078683423	0.000345086584478417	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
d614b28446f6ea80815d8d9c10398380	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.969348567811383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a5fc496674c562684e758717cb250d3f	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.992803795323017	NA	NA	NA	NA	0.658579078683395	0.00315701927406228	NA	NA	NA	NA	0.745258660954181	NA
d0cbcca8084b231279fd779d0368e23f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__endodontalis	0.999999975669994	NA	NA	NA	NA	0.0640302810332404	0.00463782006869581	NA	NA	NA	NA	0.493852216633925	NA
b141ae8525de2e88ccc70fde5fd9de47	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.70222542826492	0.182648238011772	0.00472088341453263	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
d91b265ae821f1ac385531500b53f987	k__Bacteria; p__Bacteroidetes	0.864457277728357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3c87894df44bdd8ccb21e9b5b797e9eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.821432724272342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2d8e64cc7aea420c1b2ffb000f70512c	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__; s__	0.741764617190099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c829bb1c6582ee6a6b8e73e6ee25bf03	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__	0.999996294091108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f1c7fd73c0b0fc0b59fb17c7d3e0a57d	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.912885758159108	NA	NA	NA	NA	0.658579078683435	0.00264944174048801	NA	NA	NA	NA	0.745258660954181	NA
e7a5dab58adcfbab6e5179082983cac9	k__Bacteria	0.99996837093011	NA	NA	NA	NA	NA	NA	0.182648235919242	0.00564861739834426	NA	NA	NA	0.441124453089317
